imagem,nome,preco,categoria,promocao,destaque,ativo
produtos/suco_prats_900_ml_uva.png,suco prats 900 ml uva,21.80,Geral,FALSE,FALSE,TRUE
produtos/suco_prats_900ml_laranja.png,suco prats 900ml laranja,16.50,Geral,FALSE,FALSE,TRUE
produtos/suco_tang_abacaxi.png,suco tang abacaxi,2.00,Geral,FALSE,FALSE,TRUE
produtos/suco_tang_goiaba.png,suco tang goiaba,2.00,Geral,FALSE,FALSE,TRUE
produtos/suco_tang_laranja.png,suco tang laranja,2.00,Geral,FALSE,FALSE,TRUE
produtos/suco_tang_limao.png,suco tang limao,2.00,Geral,FALSE,FALSE,TRUE
produtos/suco_tang_manga.png,suco tang manga,2.00,Geral,FALSE,FALSE,TRUE
produtos/suco_tang_maracuja.png,suco tang maracuja,2.00,Geral,FALSE,FALSE,TRUE
produtos/suco_tang_morango.png,suco tang morango,2.00,Geral,FALSE,FALSE,TRUE
produtos/suco_tang_tangerina.png,suco tang tangerina,2.00,Geral,FALSE,FALSE,TRUE
produtos/sukita_2l.png,sukita 2L,8.00,Geral,FALSE,FALSE,TRUE
produtos/tang_de_uva.png,tang de uva,2.00,Geral,FALSE,FALSE,TRUE
produtos/taxa_ciagarro_cartao_conforme_lei_13.455/2017_por_unidade.png,taxa ciagarro cartao conforme lei 13.455/2017 por unidade,0.50,Geral,FALSE,FALSE,TRUE
produtos/tempero_completo_do_sul.png,tempero completo DO SUL,4.00,Geral,FALSE,FALSE,TRUE
produtos/tempero_pronto_dusul.png,tempero pronto DuSul,4.00,Geral,FALSE,FALSE,TRUE
produtos/tempero_pronto_dusul_pimenta.png,tempero pronto DuSul pimenta,4.00,Geral,FALSE,FALSE,TRUE
produtos/tempero_sazon_arroz.png,tempero sazon Arroz,6.50,Geral,FALSE,FALSE,TRUE
produtos/tempero_sazon_carnes.png,tempero sazon Carnes,7.80,Geral,FALSE,FALSE,TRUE
produtos/three_bond_gel_3g.png,Three Bond gel 3g,5.00,Geral,FALSE,FALSE,TRUE
produtos/three_bonder.png,three bonder,3.99,Geral,FALSE,FALSE,TRUE
produtos/toddy_370g.png,toddy 370g,14.70,Geral,FALSE,FALSE,TRUE
produtos/tody_200g.png,tody 200g,9.00,Geral,FALSE,FALSE,TRUE
produtos/tônica_antártica_350ml.png,Tônica Antártica 350ml,4.50,Geral,FALSE,FALSE,TRUE
produtos/torcida_cebola_35g.png,Torcida cebola 35g,2.50,Geral,FALSE,FALSE,TRUE
produtos/torcida_pimenta_mexicana_35g.png,Torcida pimenta mexicana 35g,2.50,Geral,FALSE,FALSE,TRUE
produtos/trakinas_de_limao.png,trakinas de limao,4.50,Geral,FALSE,FALSE,TRUE
produtos/trident_canela.png,Trident canela,3.00,Geral,FALSE,FALSE,TRUE
produtos/trident_hortelã.png,Trident hortelã,3.00,Geral,FALSE,FALSE,TRUE
produtos/trident_intense.png,Trident intense,3.00,Geral,FALSE,FALSE,TRUE
produtos/trident_melancia.png,Trident melancia,3.00,Geral,FALSE,FALSE,TRUE
produtos/trident_menta.png,Trident menta,3.00,Geral,FALSE,FALSE,TRUE
produtos/trident_morango.png,Trident morango,3.00,Geral,FALSE,FALSE,TRUE
produtos/trident_x_senses.png,trident x senses,3.00,Geral,FALSE,FALSE,TRUE
produtos/veja_multiuso.png,Veja multiuso,6.00,Geral,FALSE,FALSE,TRUE
produtos/vela_de_aniversário_junco.png,vela de aniversário junco,6.50,Geral,FALSE,FALSE,TRUE
produtos/vela_do_sul_5.png,vela do sul 5,7.50,Geral,FALSE,FALSE,TRUE
produtos/vela_explosiva_aniversario.png,vela explosiva aniversario,10.00,Geral,FALSE,FALSE,TRUE
produtos/vela_sul_n2.png,vela sul n2,7.50,Geral,FALSE,FALSE,TRUE
produtos/vinagre_de_alcool_castelo.png,vinagre de alcool castelo,4.50,Geral,FALSE,FALSE,TRUE
produtos/vinho_campo_largo_suave_1l.png,vinho campo largo suave 1L,19.00,Geral,FALSE,FALSE,TRUE
produtos/vinho_pergola_1l_seco.png,vinho pergola 1L seco,40.00,Geral,FALSE,FALSE,TRUE
produtos/vinho_pergola_1l_suave.png,vinho pergola 1L suave,40.00,Geral,FALSE,FALSE,TRUE
produtos/vinho_san_martin_suave_750ml.png,vinho san martin suave 750ml,23.00,Geral,FALSE,FALSE,TRUE
produtos/vinho_sangue_de_boi_seco_750ml.png,vinho sangue de boi seco 750ml,21.50,Geral,FALSE,FALSE,TRUE
produtos/vitarela_crean_cracker_crocks_tradicional.png,vitarela crean cracker crocks tradicional,10.50,Geral,FALSE,FALSE,TRUE
produtos/vodka_balalaika_1l.png,vodka Balalaika 1L,22.50,Geral,FALSE,FALSE,TRUE
produtos/vodka_bamboa_910ml.png,VODKA BAMBOA 910ml,17.00,Geral,FALSE,FALSE,TRUE
produtos/vodka_skyy_750ml.png,vodka SKYY 750ml,42.00,Geral,FALSE,FALSE,TRUE
produtos/vodka_smirnoff_998ml.png,vodka smirnoff 998ml,55.00,Geral,FALSE,FALSE,TRUE
produtos/winston_double_menthol.png,winston double menthol,7.00,Geral,FALSE,FALSE,TRUE
produtos/ziggy_frutas_roxas.png,ZIGGY frutas roxas,10.00,Geral,FALSE,,TRUE
